DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Novelty score
bfd_067214,#20a386
bfd_067228,#20a386
bfd_067269,#2d718e
bfd_067296,#238a8d
bfd_067308,#33638d
bfd_067314,#2d718e
bfd_067348,#453781
bfd_067363,#238a8d
bfd_067365,#287d8e
bfd_067450,#238a8d
bfd_067453,#287d8e
bfd_067455,#2d718e
bfd_067550,#238a8d
bfd_067558,#238a8d
bfd_067564,#287d8e
bfd_067576,#20a386
bfd_067594,#238a8d
bfd_067605,#2d718e
bfd_067844,#2d718e
bfd_067851,#2d718e
bfd_067864,#287d8e
bfd_067885,#29af7f
bfd_068245,#2d718e
bfd_068464,#33638d
bfd_068697,#238a8d
bfd_068759,#238a8d
bfd_068762,#287d8e
bfd_068780,#29af7f
bfd_068793,#287d8e
bfd_068968,#33638d
bfd_068976,#33638d
bfd_068978,#33638d
bfd_068989,#2d718e
bfd_068991,#453781
bfd_069000,#287d8e
bfd_069175,#238a8d
bfd_069494,#238a8d
bfd_069517,#20a386
bfd_069518,#20a386
bfd_069584,#287d8e
bfd_069602,#238a8d
bfd_069653,#287d8e
bfd_069662,#2d718e
bfd_069726,#238a8d
bfd_070050,#2d718e
bfd_070137,#39558c
bfd_070221,#2d718e
bfd_070316,#29af7f
bfd_070693,#2d718e
bfd_070790,#287d8e
bfd_071047,#238a8d
bfd_071054,#33638d
bfd_071114,#1f968b
bfd_071212,#2d718e
bfd_071347,#287d8e
bfd_071382,#2d718e
bfd_071415,#1f968b
bfd_071416,#238a8d
bfd_071499,#238a8d
bfd_071750,#29af7f
bfd_071751,#238a8d
bfd_071754,#287d8e
bfd_071757,#238a8d
bfd_071787,#287d8e
bfd_071824,#2d718e
bfd_071876,#2d718e
bfd_071917,#2d718e
bfd_071990,#2d718e
bfd_072013,#238a8d
bfd_072206,#2d718e
bfd_072351,#287d8e
bfd_072372,#287d8e
bfd_072381,#287d8e
bfd_072417,#287d8e
bfd_072427,#2d718e
bfd_072802,#2d718e
bfd_072805,#287d8e
bfd_072899,#287d8e
bfd_072916,#287d8e
bfd_072972,#287d8e
bfd_073016,#482576
bfd_073035,#20a386
bfd_073049,#1f968b
bfd_073093,#20a386
bfd_073229,#1f968b
bfd_073276,#29af7f
bfd_073293,#29af7f
bfd_073692,#20a386
bfd_073935,#33638d
bfd_073950,#2d718e
bfd_073964,#33638d
bfd_074067,#2d718e
bfd_074358,#2d718e
bfd_074359,#1f968b
bfd_074478,#1f968b
bfd_074759,#20a386
bfd_074786,#238a8d
bfd_074909,#238a8d
bfd_074923,#287d8e
bfd_074925,#287d8e
bfd_074936,#238a8d
bfd_074955,#1f968b
bfd_074989,#2d718e
bfd_075023,#2d718e
bfd_075086,#2d718e
bfd_075090,#287d8e
bfd_075256,#287d8e
bfd_075258,#287d8e
bfd_075288,#238a8d
bfd_075310,#33638d
bfd_075473,#1f968b
bfd_075486,#287d8e
bfd_075525,#238a8d
bfd_075540,#1f968b
bfd_075600,#287d8e
bfd_076303,#2d718e
bfd_076349,#287d8e
bfd_076366,#238a8d
bfd_076399,#2d718e
bfd_076410,#2d718e
bfd_076418,#2d718e
bfd_076444,#287d8e
bfd_076450,#2d718e
bfd_076463,#1f968b
bfd_076464,#2d718e
bfd_076603,#2d718e
bfd_076637,#33638d
bfd_076719,#33638d
bfd_076750,#33638d
bfd_076807,#287d8e
bfd_077056,#287d8e
bfd_077090,#287d8e
bfd_077107,#20a386
bfd_077218,#238a8d
bfd_077228,#1f968b
bfd_077231,#20a386
bfd_077236,#287d8e
bfd_077237,#1f968b
bfd_077246,#39558c
bfd_077262,#1f968b
bfd_077265,#33638d
bfd_077513,#1f968b
bfd_077557,#287d8e
bfd_077578,#33638d
bfd_077597,#2d718e
bfd_077605,#33638d
bfd_077696,#287d8e
bfd_077697,#287d8e
bfd_077707,#20a386
bfd_077737,#1f968b
bfd_078084,#287d8e
bfd_078116,#287d8e
bfd_078127,#2d718e
bfd_078745,#2d718e
bfd_078757,#39558c
bfd_078762,#238a8d
bfd_078777,#287d8e
bfd_078783,#287d8e
bfd_078807,#238a8d
bfd_078808,#1f968b
bfd_078819,#2d718e
bfd_078897,#287d8e
bfd_078968,#1f968b
bfd_078969,#1f968b
bfd_078974,#287d8e
bfd_078975,#287d8e
bfd_078987,#287d8e
bfd_079026,#33638d
bfd_079047,#238a8d
bfd_079184,#1f968b
bfd_079215,#287d8e
bfd_079228,#404688
bfd_079231,#29af7f
bfd_079276,#1f968b
bfd_079317,#20a386
bfd_079324,#20a386
bfd_079564,#238a8d
bfd_079671,#287d8e
bfd_079698,#238a8d
bfd_079707,#287d8e
bfd_079755,#287d8e
bfd_079874,#238a8d
bfd_079902,#287d8e
bfd_079903,#33638d
bfd_079940,#2d718e
bfd_080184,#287d8e
bfd_080201,#1f968b
bfd_080243,#33638d
bfd_080475,#33638d
bfd_080735,#2d718e
bfd_080852,#2d718e
bfd_081038,#2d718e
bfd_081053,#2d718e
bfd_081059,#287d8e
bfd_081062,#287d8e
bfd_081072,#20a386
bfd_081078,#1f968b
bfd_081093,#287d8e
bfd_081266,#287d8e
bfd_081383,#1f968b
bfd_081387,#2d718e
bfd_081429,#287d8e
bfd_081455,#33638d
bfd_081491,#2d718e
bfd_081511,#33638d
bfd_081558,#1f968b
bfd_081600,#238a8d
bfd_081700,#1f968b
bfd_081854,#2d718e
bfd_081893,#2d718e
bfd_081978,#238a8d
bfd_081987,#287d8e
bfd_082014,#2d718e
bfd_082019,#2d718e
bfd_082089,#29af7f
bfd_082107,#287d8e
bfd_082168,#287d8e
bfd_082179,#2d718e
bfd_082260,#1f968b
bfd_082321,#2d718e
bfd_082335,#287d8e
bfd_082404,#238a8d
bfd_082434,#2d718e
bfd_082446,#33638d
bfd_082447,#1f968b
bfd_082482,#20a386
bfd_083574,#238a8d
bfd_083578,#1f968b
bfd_083599,#287d8e
bfd_083602,#33638d
bfd_083758,#33638d
bfd_083773,#2d718e
bfd_083775,#2d718e
bfd_083821,#33638d
bfd_083897,#287d8e
bfd_083949,#2d718e
bfd_083955,#2d718e
bfd_083983,#238a8d
bfd_083995,#287d8e
bfd_084023,#287d8e
bfd_084025,#33638d
bfd_084064,#287d8e
bfd_084092,#2d718e
bfd_084625,#20a386
bfd_084664,#33638d
bfd_084719,#453781
bfd_084720,#453781
bfd_084738,#453781
bfd_084773,#1f968b
bfd_084780,#2d718e
bfd_084797,#2d718e
bfd_084813,#238a8d
bfd_085099,#238a8d
bfd_085100,#238a8d
bfd_085201,#238a8d
bfd_085327,#238a8d
bfd_085584,#238a8d
bfd_085589,#238a8d
bfd_085630,#287d8e
bfd_085656,#287d8e
bfd_085677,#1f968b
bfd_085818,#33638d
bfd_085946,#33638d
bfd_085952,#287d8e
bfd_086011,#238a8d
bfd_086072,#33638d
bfd_086180,#33638d
bfd_086214,#33638d
bfd_086453,#33638d
bfd_086475,#33638d
bfd_086478,#33638d
bfd_086920,#1f968b
bfd_087399,#2d718e
bfd_087467,#2d718e
bfd_087543,#29af7f
bfd_087572,#1f968b
bfd_087574,#287d8e
bfd_087580,#238a8d
bfd_087593,#287d8e
bfd_087606,#287d8e
bfd_087671,#39558c
bfd_088343,#287d8e
bfd_088466,#2d718e
bfd_088469,#287d8e
bfd_088471,#287d8e
bfd_088479,#287d8e
bfd_088481,#33638d
bfd_088531,#2d718e
bfd_088548,#29af7f
bfd_088552,#33638d
bfd_088557,#238a8d
bfd_088566,#1f968b
bfd_088575,#287d8e
bfd_088644,#33638d
bfd_088667,#238a8d
bfd_088752,#238a8d
bfd_088803,#1f968b
bfd_088806,#1f968b
bfd_088812,#238a8d
bfd_088821,#238a8d
bfd_088841,#2d718e
bfd_088848,#287d8e
bfd_088854,#287d8e
bfd_088884,#2d718e
bfd_088931,#20a386
bfd_089057,#20a386
bfd_089286,#20a386
bfd_089367,#238a8d
bfd_089424,#33638d
bfd_089450,#1f968b
bfd_089468,#1f968b
bfd_089510,#238a8d
bfd_089603,#287d8e
bfd_089619,#287d8e
bfd_089635,#287d8e
bfd_089638,#238a8d
bfd_089681,#287d8e
bfd_089702,#2d718e
bfd_089877,#238a8d
bfd_089985,#1f968b
bfd_090001,#287d8e
bfd_090010,#1f968b
bfd_090445,#1f968b
bfd_090471,#238a8d
bfd_090477,#1f968b
bfd_090506,#2d718e
bfd_090517,#2d718e
bfd_090560,#2d718e
bfd_090735,#238a8d
bfd_090845,#287d8e
bfd_090918,#2d718e
bfd_090970,#287d8e
bfd_091185,#29af7f
bfd_091197,#2d718e
bfd_091206,#56c667
bfd_091236,#453781
bfd_091269,#2d718e
bfd_091860,#1f968b
bfd_091873,#2d718e
bfd_092595,#20a386
bfd_092707,#20a386
bfd_092805,#453781
bfd_092814,#2d718e
bfd_093007,#2d718e
bfd_093022,#287d8e
bfd_093225,#2d718e
bfd_093226,#287d8e
bfd_093281,#2d718e
bfd_093456,#287d8e
bfd_094698,#2d718e
bfd_094863,#453781
bfd_094896,#287d8e
bfd_094900,#2d718e
bfd_094917,#287d8e
bfd_095279,#404688
bfd_095291,#20a386
bfd_095363,#39558c
bfd_095431,#1f968b
bfd_095433,#33638d
bfd_095563,#39558c
bfd_095565,#1f968b
bfd_095570,#238a8d
bfd_095573,#56c667
bfd_095595,#287d8e
bfd_095918,#287d8e
bfd_095936,#1f968b
bfd_095968,#1f968b
bfd_096111,#287d8e
bfd_096133,#2d718e
bfd_096290,#287d8e
bfd_096291,#238a8d
bfd_096303,#2d718e
bfd_096416,#33638d
bfd_096861,#2d718e
bfd_096905,#238a8d
bfd_096906,#39558c
bfd_096908,#1f968b
bfd_097008,#1f968b
bfd_097266,#2d718e
bfd_097291,#238a8d
bfd_097303,#238a8d
bfd_097362,#33638d
bfd_097364,#20a386
bfd_097689,#33638d
bfd_097981,#287d8e
bfd_097994,#1f968b
bfd_098050,#1f968b
bfd_098217,#1f968b
bfd_098266,#238a8d
bfd_098421,#238a8d
bfd_098453,#20a386
bfd_098457,#33638d
bfd_098470,#2d718e
bfd_098854,#2d718e
bfd_098874,#2d718e
bfd_098908,#1f968b
bfd_099534,#238a8d
bfd_099925,#1f968b
bfd_100097,#238a8d
bfd_100171,#287d8e
bfd_100214,#287d8e
bfd_100243,#238a8d
bfd_100426,#20a386
bfd_100515,#2d718e
bfd_100530,#39558c
bfd_100533,#29af7f
bfd_100592,#287d8e
bfd_100655,#2d718e
bfd_100724,#287d8e
bfd_100734,#1f968b
bfd_100987,#287d8e
bfd_101001,#287d8e
bfd_101898,#1f968b
bfd_102107,#1f968b
bfd_102219,#238a8d
bfd_102413,#287d8e
bfd_102428,#404688
bfd_102435,#238a8d
bfd_102443,#33638d
bfd_102450,#33638d
bfd_103867,#33638d
bfd_103871,#33638d
bfd_104253,#287d8e
bfd_104259,#33638d
bfd_104440,#2d718e
bfd_104441,#2d718e
bfd_104444,#33638d
bfd_104539,#2d718e
bfd_104593,#287d8e
bfd_104693,#2d718e
bfd_104784,#2d718e
bfd_104804,#29af7f
bfd_104848,#287d8e
bfd_104851,#2d718e
bfd_104866,#2d718e
bfd_104876,#287d8e
bfd_105128,#238a8d
bfd_105134,#1f968b
bfd_105480,#29af7f
bfd_106011,#20a386
bfd_106074,#2d718e
bfd_106226,#1f968b
bfd_106438,#238a8d
bfd_106474,#1f968b
bfd_107884,#33638d
bfd_108024,#238a8d
bfd_108124,#238a8d
bfd_108571,#287d8e
bfd_108759,#1f968b
bfd_108765,#287d8e
bfd_108788,#2d718e
bfd_108838,#33638d
bfd_108845,#2d718e
bfd_109090,#238a8d
bfd_109243,#238a8d
bfd_109284,#2d718e
bfd_109368,#238a8d
bfd_109455,#20a386
bfd_109932,#1f968b
bfd_110086,#238a8d
bfd_110362,#238a8d
bfd_110404,#2d718e
bfd_110408,#33638d
bfd_110418,#20a386
bfd_110659,#287d8e
bfd_110733,#287d8e
bfd_111095,#2d718e
bfd_111549,#2d718e
bfd_111556,#287d8e
bfd_111585,#287d8e
bfd_111593,#2d718e
bfd_111618,#2d718e
bfd_111699,#2d718e
bfd_111790,#238a8d
bfd_111897,#1f968b
bfd_111957,#287d8e
bfd_112281,#1f968b
bfd_112282,#287d8e
bfd_112293,#2d718e
bfd_112726,#1f968b
bfd_112759,#2d718e
bfd_112887,#287d8e
bfd_112926,#2d718e
bfd_112955,#2d718e
bfd_113038,#238a8d
bfd_113241,#33638d
bfd_113834,#238a8d
bfd_113909,#2d718e
bfd_114355,#2d718e
bfd_114588,#287d8e
bfd_114591,#287d8e
bfd_115468,#1f968b
bfd_115527,#2d718e
bfd_115631,#33638d
bfd_116083,#238a8d
bfd_116159,#238a8d
bfd_116183,#20a386
bfd_116326,#33638d
bfd_116382,#2d718e
bfd_116455,#287d8e
bfd_116502,#2d718e
bfd_116527,#2d718e
bfd_116905,#2d718e
bfd_117909,#2d718e
bfd_118270,#238a8d
bfd_118385,#287d8e
bfd_118660,#2d718e
bfd_118735,#2d718e
bfd_118928,#2d718e
bfd_119096,#238a8d
bfd_119206,#238a8d
bfd_119388,#33638d
bfd_119389,#2d718e
bfd_119414,#33638d
bfd_119432,#287d8e
bfd_119450,#287d8e
bfd_119454,#287d8e
bfd_119462,#2d718e
bfd_119538,#1f968b
bfd_119683,#287d8e
bfd_120006,#238a8d
bfd_120321,#287d8e
bfd_120372,#2d718e
bfd_120803,#238a8d
bfd_120976,#2d718e
bfd_121483,#2d718e
bfd_121575,#238a8d
bfd_121785,#287d8e
bfd_121884,#2d718e
bfd_122003,#287d8e
bfd_122006,#404688
bfd_122010,#2d718e
bfd_122011,#2d718e
bfd_122012,#33638d
bfd_122019,#2d718e
bfd_122025,#287d8e
bfd_122223,#287d8e
bfd_122282,#33638d
bfd_122330,#287d8e
bfd_122383,#2d718e
bfd_122385,#287d8e
bfd_122426,#287d8e
bfd_122437,#287d8e
bfd_122458,#20a386
bfd_122493,#287d8e
bfd_122494,#287d8e
bfd_122666,#2d718e
bfd_122672,#2d718e
bfd_122675,#1f968b
bfd_122949,#238a8d
bfd_123040,#2d718e
bfd_123157,#2d718e
bfd_123173,#287d8e
bfd_123208,#2d718e
bfd_123303,#33638d
bfd_123305,#287d8e
bfd_123690,#2d718e
bfd_123721,#238a8d
bfd_123738,#2d718e
bfd_123826,#2d718e
bfd_124630,#238a8d
bfd_124663,#2d718e
bfd_124676,#33638d
bfd_124919,#238a8d
bfd_124922,#238a8d
bfd_124930,#1f968b
bfd_125151,#1f968b
bfd_125160,#29af7f
bfd_125168,#238a8d
bfd_125171,#404688
bfd_125338,#287d8e
bfd_125369,#287d8e
bfd_126715,#287d8e
bfd_126730,#39558c
bfd_126738,#238a8d
bfd_126742,#238a8d
bfd_126800,#238a8d
bfd_126952,#287d8e
bfd_126956,#3dbc74
bfd_126966,#287d8e
bfd_126970,#2d718e
bfd_126972,#39558c
bfd_126974,#1f968b
bfd_126975,#2d718e
bfd_126976,#2d718e
bfd_126978,#33638d
bfd_126979,#33638d
bfd_126980,#1f968b
bfd_126981,#39558c
bfd_126982,#1f968b
bfd_126993,#39558c
bfd_126994,#39558c
bfd_126995,#287d8e
bfd_126996,#287d8e
bfd_126997,#2d718e
bfd_127015,#2d718e
bfd_127019,#33638d
bfd_127023,#33638d
bfd_127024,#287d8e
bfd_127046,#287d8e
bfd_127049,#287d8e
bfd_127050,#20a386
bfd_127053,#39558c
bfd_127063,#33638d
bfd_127069,#2d718e
bfd_127070,#2d718e
bfd_127072,#404688
bfd_127077,#238a8d
bfd_127078,#33638d
bfd_127084,#2d718e
bfd_127091,#1f968b
bfd_127092,#2d718e
bfd_127103,#39558c
bfd_127113,#39558c
bfd_127136,#33638d
bfd_127142,#287d8e
bfd_127145,#33638d
bfd_127159,#238a8d
bfd_127160,#1f968b
bfd_127163,#33638d
bfd_127167,#39558c
bfd_127169,#33638d
bfd_127170,#39558c
bfd_127178,#33638d
bfd_127182,#2d718e
bfd_127183,#39558c
bfd_127185,#3dbc74
bfd_127203,#1f968b
bfd_127204,#33638d
bfd_127206,#33638d
bfd_127208,#39558c
bfd_127212,#238a8d
bfd_127213,#238a8d
bfd_127214,#2d718e
bfd_127235,#1f968b
bfd_127239,#33638d
bfd_127275,#238a8d
bfd_127276,#29af7f
bfd_127280,#33638d
bfd_127283,#287d8e
bfd_127286,#2d718e
bfd_127289,#29af7f
bfd_127293,#2d718e
bfd_127294,#1f968b
bfd_127296,#287d8e
bfd_127306,#33638d
bfd_127307,#2d718e
bfd_127318,#33638d
bfd_127320,#33638d
bfd_127321,#238a8d
bfd_127322,#33638d
bfd_127337,#2d718e
bfd_127347,#2d718e
bfd_127348,#33638d
bfd_127353,#238a8d
bfd_127360,#39558c
bfd_127361,#404688
bfd_127383,#2d718e
bfd_127405,#2d718e
bfd_127407,#287d8e
bfd_127409,#238a8d
bfd_127411,#2d718e
bfd_127415,#287d8e
bfd_127416,#238a8d
bfd_127417,#39558c
bfd_127443,#238a8d
bfd_127444,#3dbc74
bfd_127454,#2d718e
bfd_127464,#238a8d
bfd_127467,#39558c
bfd_127476,#453781
bfd_127479,#238a8d
bfd_127488,#482576
bfd_127493,#2d718e
bfd_127501,#238a8d
bfd_127572,#287d8e
bfd_127574,#39558c
bfd_127580,#238a8d
bfd_127589,#238a8d
bfd_127621,#287d8e
bfd_127626,#20a386
bfd_127632,#2d718e
bfd_127633,#33638d
bfd_127664,#2d718e
bfd_127671,#482576
bfd_127709,#2d718e
bfd_127711,#2d718e
bfd_127713,#2d718e
bfd_127718,#482576
bfd_127721,#33638d
bfd_127732,#33638d
bfd_127733,#2d718e
bfd_127737,#39558c
bfd_127741,#39558c
bfd_127753,#39558c
bfd_127766,#39558c
bfd_127770,#39558c
bfd_127773,#1f968b
bfd_127778,#39558c
bfd_127781,#39558c
bfd_127782,#39558c
bfd_127783,#453781
bfd_127784,#33638d
bfd_127788,#39558c
bfd_127791,#287d8e
bfd_127813,#33638d
bfd_127822,#2d718e
bfd_127825,#287d8e
bfd_127832,#1f968b
bfd_127835,#2d718e
bfd_127837,#287d8e
bfd_127840,#29af7f
bfd_127842,#2d718e
bfd_127856,#33638d
bfd_127858,#1f968b
bfd_127861,#33638d
bfd_127862,#20a386
bfd_127874,#2d718e
bfd_127875,#287d8e
bfd_127878,#33638d
bfd_127881,#287d8e
bfd_127884,#39558c
bfd_127886,#238a8d
bfd_127888,#404688
bfd_127899,#238a8d
bfd_127901,#287d8e
bfd_127912,#33638d
bfd_127914,#39558c
bfd_127919,#2d718e
bfd_127921,#2d718e
bfd_127923,#29af7f
bfd_127925,#238a8d
bfd_127950,#33638d
bfd_127952,#453781
bfd_127960,#238a8d
bfd_127961,#287d8e
bfd_127962,#2d718e
bfd_127967,#287d8e
bfd_127971,#287d8e
bfd_127977,#33638d
bfd_127982,#33638d
bfd_127986,#39558c
bfd_127992,#287d8e
bfd_127993,#39558c
bfd_127996,#482576
bfd_128006,#3dbc74
bfd_128033,#39558c
bfd_128037,#1f968b
bfd_128038,#33638d
bfd_128050,#1f968b
bfd_128073,#29af7f
bfd_128074,#404688
bfd_128109,#2d718e
bfd_128117,#20a386
bfd_128130,#33638d
bfd_128134,#440154
bfd_128142,#1f968b
bfd_128143,#39558c
bfd_128165,#2d718e
bfd_128178,#2d718e
bfd_128181,#33638d
bfd_128183,#2d718e
bfd_128186,#2d718e
bfd_128187,#2d718e
bfd_128232,#287d8e
bfd_128237,#39558c
bfd_128257,#3dbc74
bfd_128260,#287d8e
bfd_128289,#238a8d
bfd_128305,#238a8d
bfd_128309,#238a8d
bfd_128314,#481467
bfd_128316,#1f968b
bfd_128326,#238a8d
bfd_128329,#238a8d
bfd_128335,#1f968b
bfd_128339,#287d8e
bfd_128340,#2d718e
bfd_128343,#2d718e
bfd_128345,#20a386
bfd_128351,#20a386
bfd_128352,#404688
bfd_128353,#33638d
bfd_128355,#39558c
bfd_128359,#238a8d
bfd_128361,#287d8e
bfd_128362,#20a386
bfd_128383,#33638d
bfd_128395,#1f968b
bfd_128396,#1f968b
bfd_128409,#287d8e
bfd_128428,#33638d
bfd_128435,#287d8e
bfd_128436,#29af7f
bfd_128457,#33638d
bfd_128467,#1f968b
bfd_128473,#33638d
bfd_128475,#1f968b
bfd_128487,#238a8d
bfd_128489,#33638d
bfd_128497,#20a386
bfd_128499,#1f968b
bfd_128502,#482576
bfd_128503,#1f968b
bfd_128504,#1f968b
bfd_128562,#33638d
bfd_128569,#33638d
bfd_128572,#238a8d
bfd_128574,#33638d
bfd_128577,#2d718e
bfd_128608,#287d8e
bfd_128620,#2d718e
bfd_128625,#2d718e
bfd_128630,#20a386
bfd_128634,#2d718e
bfd_128666,#287d8e
bfd_128678,#238a8d
bfd_128679,#29af7f
bfd_128680,#238a8d
bfd_128681,#20a386
bfd_128706,#287d8e
bfd_128712,#39558c
bfd_128724,#287d8e
bfd_128739,#20a386
bfd_128766,#33638d
bfd_128816,#287d8e
bfd_128821,#2d718e
bfd_128826,#2d718e
bfd_128830,#238a8d
bfd_128833,#1f968b
bfd_128859,#33638d
bfd_128860,#2d718e
bfd_128871,#481467
bfd_128881,#2d718e
bfd_128890,#287d8e
bfd_128912,#39558c
bfd_128926,#39558c
bfd_128973,#33638d
bfd_129007,#287d8e
bfd_129013,#33638d
bfd_129018,#33638d
bfd_129023,#33638d
bfd_129035,#20a386
bfd_129036,#287d8e
bfd_129037,#1f968b
bfd_129039,#29af7f
bfd_129044,#33638d
bfd_129047,#2d718e
bfd_129049,#39558c
bfd_129051,#33638d
bfd_129053,#33638d
bfd_129056,#2d718e
bfd_129059,#2d718e
bfd_129066,#238a8d
bfd_129084,#1f968b
bfd_129092,#33638d
bfd_129094,#2d718e
bfd_129095,#2d718e
bfd_129110,#39558c
bfd_129126,#238a8d
bfd_129132,#33638d
bfd_129144,#2d718e
bfd_129182,#238a8d
bfd_129184,#20a386
bfd_129188,#39558c
bfd_129189,#39558c
bfd_129190,#2d718e
bfd_129192,#2d718e
bfd_129197,#33638d
bfd_129204,#33638d
bfd_129206,#33638d
bfd_129209,#33638d
bfd_129210,#404688
bfd_129212,#33638d
bfd_129214,#2d718e
bfd_129218,#2d718e
bfd_129220,#33638d
bfd_129223,#287d8e
bfd_129227,#33638d
bfd_129239,#33638d
bfd_129299,#404688
bfd_129308,#2d718e
bfd_129311,#287d8e
bfd_129316,#1f968b
bfd_129317,#287d8e
bfd_129318,#1f968b
bfd_129327,#33638d
bfd_129436,#2d718e
bfd_129467,#2d718e
bfd_129471,#33638d
bfd_129472,#1f968b
bfd_129519,#39558c
bfd_129528,#287d8e
bfd_129529,#33638d
bfd_129530,#2d718e
bfd_129546,#39558c
bfd_129549,#2d718e
bfd_129575,#39558c
bfd_129590,#39558c
bfd_129600,#39558c
bfd_129603,#238a8d
bfd_129610,#33638d
bfd_129615,#287d8e
bfd_129624,#2d718e
bfd_129635,#2d718e
bfd_129636,#56c667
bfd_129640,#33638d
bfd_129643,#39558c
bfd_129644,#453781
bfd_129648,#1f968b
bfd_129651,#238a8d
bfd_129654,#238a8d
bfd_129665,#2d718e
bfd_129667,#2d718e
bfd_129668,#287d8e
bfd_129672,#287d8e
bfd_129674,#238a8d
bfd_129701,#404688
bfd_129704,#287d8e
bfd_129706,#238a8d
bfd_129753,#1f968b
bfd_129761,#287d8e
bfd_129764,#2d718e
bfd_129769,#2d718e
bfd_129779,#33638d
bfd_129783,#39558c
bfd_129786,#1f968b
bfd_129787,#39558c
bfd_129823,#39558c
bfd_129832,#39558c
bfd_129843,#39558c
bfd_129858,#39558c
bfd_129868,#2d718e
bfd_129871,#39558c
bfd_129873,#453781
bfd_129881,#2d718e
bfd_129888,#287d8e
bfd_129891,#2d718e
bfd_129894,#287d8e
bfd_129920,#287d8e
bfd_129927,#39558c
bfd_129931,#287d8e
bfd_129932,#238a8d
bfd_129934,#1f968b
bfd_129937,#238a8d
bfd_129950,#39558c
bfd_129963,#33638d
bfd_129970,#33638d
bfd_129971,#238a8d
bfd_129975,#33638d
bfd_129987,#33638d
bfd_129988,#33638d
bfd_130087,#33638d
bfd_130089,#33638d
bfd_130091,#2d718e
bfd_130101,#2d718e
bfd_130105,#39558c
bfd_130106,#3dbc74
bfd_130115,#238a8d
bfd_130116,#20a386
bfd_130152,#1f968b
bfd_130154,#1f968b
bfd_130184,#238a8d
bfd_130198,#2d718e
bfd_130204,#453781
bfd_130215,#39558c
bfd_130216,#39558c
bfd_130228,#2d718e
bfd_130229,#2d718e
bfd_130232,#238a8d
bfd_130239,#33638d
bfd_130240,#39558c
bfd_130263,#39558c
bfd_130308,#33638d
bfd_130364,#33638d
bfd_130370,#33638d
bfd_130376,#2d718e
bfd_130377,#2d718e
bfd_130378,#39558c
bfd_130382,#404688
bfd_130383,#20a386
bfd_130385,#39558c
bfd_130395,#39558c
bfd_130408,#39558c
bfd_130427,#2d718e
bfd_130469,#2d718e
bfd_130500,#33638d
bfd_130557,#33638d
bfd_130563,#1f968b
bfd_130570,#2d718e
bfd_130574,#39558c
bfd_130575,#1f968b
bfd_130576,#2d718e
bfd_130577,#287d8e
bfd_130585,#238a8d
bfd_130586,#1f968b
bfd_130597,#404688
bfd_130629,#39558c
bfd_130633,#481467
bfd_130636,#39558c
bfd_130637,#39558c
bfd_130652,#39558c
bfd_130655,#39558c
bfd_130687,#39558c
bfd_130689,#39558c
bfd_130713,#287d8e
bfd_130714,#238a8d
bfd_130715,#39558c
bfd_130721,#287d8e
bfd_130732,#238a8d
bfd_130735,#39558c
bfd_130739,#2d718e
bfd_130754,#238a8d
bfd_130767,#238a8d
bfd_130774,#39558c
bfd_130776,#39558c
bfd_130802,#2d718e
bfd_130803,#287d8e
bfd_130805,#33638d
bfd_130838,#39558c
bfd_130844,#481467
bfd_130846,#39558c
bfd_130847,#2d718e
bfd_130860,#33638d
bfd_130862,#2d718e
bfd_130863,#238a8d
bfd_130869,#1f968b
bfd_130884,#238a8d
bfd_130888,#404688
bfd_130892,#33638d
bfd_130896,#287d8e
bfd_130899,#2d718e
bfd_130900,#20a386
bfd_130901,#56c667
bfd_130902,#20a386
bfd_130927,#287d8e
bfd_130928,#287d8e
bfd_130979,#287d8e
bfd_130989,#33638d
bfd_131034,#404688
bfd_131035,#33638d
bfd_131036,#404688
bfd_131146,#2d718e
bfd_131175,#238a8d
bfd_131176,#2d718e
bfd_131185,#287d8e
bfd_131198,#453781
bfd_131233,#33638d
bfd_131234,#33638d
bfd_131315,#481467
bfd_131332,#39558c
bfd_131344,#238a8d
bfd_131565,#39558c
bfd_131567,#2d718e
bfd_131579,#1f968b
bfd_131585,#2d718e
bfd_131592,#482576
bfd_131593,#287d8e
bfd_131597,#440154
bfd_131622,#2d718e
bfd_131642,#39558c
bfd_131662,#33638d
bfd_131663,#39558c
bfd_131669,#33638d
bfd_131677,#2d718e
bfd_131680,#39558c
bfd_131684,#287d8e
bfd_131686,#33638d
bfd_131688,#287d8e
bfd_131690,#287d8e
bfd_131691,#482576
bfd_131696,#33638d
bfd_131699,#404688
bfd_131716,#287d8e
bfd_131726,#287d8e
bfd_131731,#39558c
bfd_131738,#287d8e
bfd_131741,#238a8d
bfd_131742,#287d8e
bfd_131743,#287d8e
bfd_131746,#39558c
bfd_131751,#33638d
bfd_131763,#33638d
bfd_131766,#287d8e
bfd_131782,#39558c
bfd_131792,#33638d
bfd_131795,#29af7f
bfd_131801,#39558c
bfd_131807,#482576
bfd_131809,#2d718e
bfd_131810,#287d8e
bfd_131812,#20a386
bfd_131815,#1f968b
bfd_131832,#238a8d
bfd_131857,#287d8e
bfd_131873,#2d718e
bfd_131876,#482576
bfd_131885,#238a8d
bfd_131892,#287d8e
bfd_131898,#482576
bfd_131921,#287d8e
bfd_131930,#33638d
bfd_131933,#2d718e
bfd_131935,#2d718e
